# candidate<TAB>reading<TAB>weight
# Explicit user shortcuts. These override normal jianpin ranking for the same reading.
喝光	h g	9500
喷涌	p y	9500
嗅探	x t	9500
嗨唷	h y	9500
嘉农	j n	9500
嘉蕾	j l	9500
嘉迪	j d	9500
嘎吱	g z	9500
嘿咻	h x	9500
噢不	o b	9500
囚室	q s	9500
四溅	s j	9500
回天	h t	9500
回教	h j	9500
回礼	h l	9500
团团	t t	9500
困窘	k j	9500
围坐	w z	9500
固醇	g c	9500
国法	g f	9500
国玺	g x	9500
国荣	g r	9500
图尔	t e	9500
图章	t z	9500
图菈	t l	9500
图谋	t m	9500
圆球	y q	9500
土狼	t l	9500
圣上	s s	9500
圣坛	s t	9500
圣歌	s g	9500
圣殿	s d	9500
圣父	s f	9500
圣特	s t	9500
圣莫	s m	9500
圣餐	s c	9500
在逃	z t	9500
地洞	d d	9500
坎特	k t	9500
坎蒂	k d	9500
坏透	h t	9500
坐落	z l	9500
块头	k t	9500
坟场	f c	9500
坠子	z z	9500
坦帕	t p	9500
坦纳	t n	9500
垂危	c w	9500
垂涎	c x	9500
垂钓	c d	9500
型男	x n	9500
垦月	k y	9500
埃卡	a k	9500
埃塔	a t	9500
埃多	a d	9500
埃獶	a n	9500
埃罗	a l	9500
培恩	p e	9500
基兰	j l	9500
基尼	j n	9500
基拉	j l	9500
基根	j g	9500
堂兄	t x	9500
堂妹	t m	9500
塑胶	s j	9500
塔丽	t l	9500
塔台	t t	9500
塔塔	t t	9500
塔夫	t f	9500
塔尔	t e	9500
塔斯	t s	9500
塔林	t l	9500
塔格	t g	9500
塔波	t b	9500
塔特	t t	9500
塔瑞	t r	9500
塔米	t m	9500
塔罗	t l	9500
塔西	t x	9500
塔诺	t n	9500
塞姆	s m	9500
塞子	s z	9500
塞尔	s e	9500
塞迪	s d	9500
壕沟	h g	9500
壮阳	z y	9500
声纳	s n	9500
处男	c n	9500
备用	b y	9500
复明	f m	9500
夏娃	x w	9500
夏尔	x e	9500
夏曼	x m	9500
夏生	x s	9500
夏绿	x l	9500
外泄	w x	9500
外海	w h	9500
外送	w s	9500
多云	d y	9500
多佛	d f	9500
多利	d l	9500
多姆	d m	9500
多尼	d n	9500
多心	d x	9500
多斯	d s	9500
多端	d d	9500
多累	d l	9500
夜情	y q	9500
大吃	d c	9500
大浪	d l	9500
大田	d t	9500
大褂	d g	9500
大部	d b	9500
大难	d n	9500
天主	t z	9500
天奴	t n	9500
天狼	t l	9500
天秤	t c	9500
天长	t z	9500
太公	t g	9500
太守	t s	9500
夫曼	f m	9500
央求	y q	9500
失窃	s q	9500
失身	s s	9500
失魂	s h	9500
头一	t y	9500
头人	t r	9500
头儿	t e	9500
头奖	t j	9500
头昏	t h	9500
头版	t b	9500
头猪	t z	9500
头盖	t g	9500
头罩	t z	9500
头里	t l	9500
夷平	y p	9500
夸耀	k y	9500
奇卡	q k	9500
奇洛	q l	9500
奇蒂	q d	9500
奇诺	q n	9500
奈斯	n s	9500
奈森	n s	9500
奈特	n t	9500
奉告	f g	9500
奉还	f h	9500
奋勇	f y	9500
奎妮	k n	9500
奎宁	k n	9500
奎恩	k e	9500
奏乐	z y	9500
奔流	b l	9500
奖章	j z	9500
套索	t s	9500
奥伦	a l	9500
奥兰	a l	9500
奥利	a l	9500
奥吉	a j	9500
奥多	a d	9500
奥奇	a q	9500
奥妙	a m	9500
奥尔	a e	9500
奥尼	a n	9500
奥德	a d	9500
奥斯	a s	9500
奥林	a l	9500
奥森	a s	9500
奥比	a b	9500
奥沙	a s	9500
奥特	a t	9500
奥玛	a m	9500
奥瑟	a s	9500
奥纳	a n	9500
奥良	a l	9500
奥萧	a x	9500
奥谢	a x	9500
奶嘴	n z	9500
奶头	n t	9500
奶子	n z	9500
奶瓶	n p	9500
奶罩	n z	9500
奸淫	j y	9500
好去	h q	9500
好哇	h w	9500
好怕	h p	9500
好斗	h d	9500
好样	h y	9500
好耶	h y	9500
如月	r y	9500
妙计	m j	9500
妨害	f h	9500
妮卡	n k	9500
妮妮	n n	9500
妮娅	n y	9500
妮弗	n f	9500
妮莉	n l	9500
妮蒂	n d	9500
妻妾	q q	9500
姆森	m s	9500
姨婆	y p	9500
姬莎	j s	9500
威利	w l	9500
威卡	w k	9500
威威	w w	9500
威猛	w m	9500
娘们	n m	9500
娜妮	n n	9500
娜婷	n t	9500
娜玛	n m	9500
娜迪	n d	9500
娟娟	j j	9500
娼妇	c f	9500
娼妓	c j	9500
婆娘	p n	9500
婆子	p z	9500
婆罗	p l	9500
婚外	h w	9500
婚宴	h y	9500
婚戒	h j	9500
婚期	h q	9500
婴孩	y h	9500
婼玛	c m	9500
媒婆	m p	9500
嫖妓	p j	9500
嫖客	p k	9500
子夜	z y	9500
子龙	z l	9500
孖八	m b	9500
字条	z t	9500
字谜	z m	9500
存心	c x	9500
孝文	x w	9500
孟山	m s	9500
孤军	g j	9500
孤山	g s	9500
孤魂	g h	9500
学乖	x g	9500
学坏	x h	9500
孩提	h t	9500
孪生	l s	9500
孽种	n z	9500
宁安	n a	9500
宁斯	n s	9500
守寡	s g	9500
守旧	s j	9500
守门	s m	9500
安亨	a h	9500
安人	a r	9500
安伯	a b	9500
安儿	a e	9500
安分	a f	9500
安多	a d	9500
安姆	a m	9500
安局	a j	9500
安布	a b	9500
安康	a k	9500
安德	a d	9500
安拉	a l	9500
安提	a t	9500
安斯	a s	9500
安曼	a m	9500
安杆	a g	9500
安杰	a j	9500
安柏	a b	9500
安格	a g	9500
安森	a s	9500
安泰	a t	9500
安特	a t	9500
安珀	a p	9500
安生	a s	9500
安男	a n	9500
安眠	a m	9500
安睡	a s	9500
安红	a h	9500
安藤	a t	9500
安诺	a n	9500
安身	a s	9500
安通	a t	9500
安非	a f	9500
安顿	a d	9500
完婚	w h	9500
完满	w m	9500
宗保	z b	9500
宗瑞	z r	9500
官邸	g d	9500
定案	d a	9500
宝剑	b j	9500
宝拉	b l	9500
实弹	s d	9500
实招	s z	9500
宠坏	c h	9500
客舱	k c	9500
宫缩	g s	9500
宰割	z g	9500
害臊	h s	9500
宵禁	x j	9500
家丑	j c	9500
家当	j d	9500
容术	r s	9500
容身	r s	9500
宽心	k x	9500
宽衣	k y	9500
宽限	k x	9500
宾州	b z	9500
宾果	b g	9500
宾森	b s	9500
宾沙	b s	9500
宾莱	b l	9500
宿醉	s z	9500
密令	m l	9500
密友	m y	9500
密夫	m f	9500
密报	m b	9500
密探	m t	9500
密斯	m s	9500
密林	m l	9500
密森	m s	9500
密特	m t	9500
密西	m x	9500
寇森	k s	9500
寇特	k t	9500
富春	f c	9500
富饶	f r	9500
寒舍	h s	9500
寓所	y s	9500
察官	c g	9500
对劲	d j	9500
对路	d l	9500
寻仇	x c	9500
封条	f t	9500
射精	s j	9500
尊姓	z x	9500
尊尼	z n	9500
尊者	z z	9500
小丁	x d	9500
小丹	x d	9500
小健	x j	9500
小允	x y	9500
小凯	x k	9500
小可	x k	9500
小固	x g	9500
小奈	x n	9500
小娘	x n	9500
小婵	x c	9500
小安	x a	9500
小帕	x p	9500
小恒	x h	9500
小敏	x m	9500
小春	x c	9500
小桃	x t	9500
小泡	x p	9500
小泰	x t	9500
小泽	x z	9500
小特	x t	9500
小狼	x l	9500
小田	x t	9500
小看	x k	9500
小睡	x s	9500
小空	x k	9500
小素	x s	9500
小索	x s	9500
